elapsed_h,main_Pss_Anon_KiB,main_Private_Dirty_KiB,main_Anonymous_KiB,MemAvailable_KiB,AnonPages_KiB,Shmem_KiB,Slab_KiB
8.883742992037224,51176,54116,61496,415860,145472,380088,31420
8.900466027029445,51180,54120,61500,421156,145452,380096,31416
8.917169317886389,51180,54120,61500,419748,145432,380108,31416
8.933726031045275,51180,54120,61500,418568,145160,380120,31416
8.950455745776942,51180,54120,61500,422432,145396,380128,31424
8.968299856042496,51444,54384,61764,416668,145528,380148,31420
8.983740807551666,51444,54384,61764,420388,145740,380160,31420
9.000442636853888,51448,54388,61768,419520,145740,380168,31420
9.017144595322218,51448,54388,61768,420804,145704,380180,31420
9.033708754920832,51452,54392,61772,419200,145760,380192,31420
9.050402789044998,51452,54392,61772,421048,145548,380204,31420
9.067109253761389,51732,54672,62052,418524,146024,380220,31424
9.083823058314163,51740,54680,62060,417624,145992,380232,31424
9.100386200524161,51740,54680,62060,420184,145548,380240,31420
9.117090031905278,51740,54680,62060,423336,145948,380252,31420
9.13379205652389,51744,54684,62064,416704,145964,380264,31420
9.150502435211383,52036,54976,62356,413604,146244,380284,31428
9.167072446726944,52036,54976,62356,422924,146252,380288,31428
9.183798461418611,52036,54976,62356,419408,146312,380304,31424
9.200367222453885,52036,54976,62356,421192,146244,380316,31424
9.217067935456111,52036,54976,62356,424016,146244,380324,31424
9.23449145454611,52348,55288,62668,409200,146540,380344,31428
9.250505222889721,52348,55288,62668,421136,146580,380356,31424
9.267063016754166,52348,55288,62668,418164,146456,380364,31424
9.283770299295833,52356,55296,62676,420656,146628,380376,31424
9.30047393022722,52356,55296,62676,413780,146084,380388,31424
9.317043073891941,52356,55296,62676,420572,146164,380396,31424
9.333762071270273,52648,55588,62968,422192,146856,380416,31424
9.350467885307776,52668,55608,62988,417672,146936,380428,31424
9.367036924659446,52668,55608,62988,421012,146676,380440,31424
9.383739309415274,52668,55608,62988,422896,146512,380448,31424
9.400426123413054,52668,55608,62988,420524,146932,380460,31424
9.417064683654996,52968,55908,63288,418124,147180,383888,31592
9.433766038062773,52968,55908,63288,414008,147016,383896,31584
9.450467542307775,52968,55908,63288,416588,146928,383908,31580
9.46703527521055,52972,55912,63292,415212,147184,383920,31580
9.483739384869445,52972,55912,63292,413388,147140,383928,31576
9.500613625336385,53276,56216,63596,408704,147152,383948,31576
9.517170861619718,53276,56216,63596,413808,147164,383960,31564
9.53373697194528,53276,56216,63596,414320,147488,383972,31564
9.550442674567773,53276,56216,63596,418392,147524,383980,31564
9.567157623570278,53276,56216,63596,419612,147580,383992,31564
9.583714433076384,53276,56216,63596,415556,147388,384004,31560
9.600438615333607,53584,56524,63904,412192,147852,384020,31560
9.617146260895558,53584,56524,63904,407388,147860,384032,31560
9.633708205501664,53584,56524,63904,415828,147796,384044,31560
9.650407533896667,53584,56524,63904,416452,147896,384052,31560
9.667106344493336,53584,56524,63904,414544,147856,384064,31560
9.683845949431108,53876,56816,64196,409760,148164,384084,31576
9.700404838727772,53876,56816,64196,416932,148088,384092,31576
9.717102221329446,53876,56816,64196,418236,148168,384104,31572
9.733806289591941,53876,56816,64196,417832,148092,384116,31572
9.750374232044997,53880,56820,64200,418396,147892,384128,31572
9.767110355175554,54172,57112,64492,405856,148216,384144,31564
9.783819668206108,54176,57116,64496,413680,148204,384156,31560
9.80037738161472,54184,57124,64504,411384,148296,384168,31560
9.817079015246385,54188,57128,64508,414984,148200,384176,31560
9.83379102688944,54188,57128,64508,411384,148416,384188,31560
9.855809412225273,54476,57416,64796,414016,148492,384212,31564
9.867077509913328,54476,57416,64796,413552,148588,384216,31564
9.883783877297223,54476,57416,64796,408364,148772,384228,31560
9.900485499445276,54476,57416,64796,414592,148760,384240,31560
9.917050785048334,54480,57420,64800,418064,148692,384248,31560
9.933753870607777,54480,57420,64800,415984,148520,384260,31560
9.950501767806943,54760,57700,65080,413112,148992,384280,31564
9.967061698980551,54768,57708,65088,413028,148580,384288,31564
9.983763074623607,54768,57708,65088,410448,149060,384300,31564
10.000476901125836,54768,57708,65088,412400,149000,384312,31560
10.017041217832778,54768,57708,65088,411192,148680,384324,31560
10.033794231143053,55044,57984,65364,402700,149064,384340,31556
10.050505428883884,55044,57984,65364,410608,149332,384352,31556
10.067075342223607,55044,57984,65364,411320,149356,384364,31556
10.083774138964444,55044,57984,65364,415764,149344,384372,31556
10.100484034710833,55044,57984,65364,411896,149192,384384,31556
10.12195232066861,55328,58268,65648,413528,149468,384408,31560
10.133765749301942,55332,58272,65652,413004,149624,384412,31560
10.150484655236385,55344,58284,65664,414400,149524,384424,31560
10.167055260296385,55344,58284,65664,416628,149456,384436,31560
10.183775557019722,55344,58284,65664,412364,149628,384448,31556
10.200481224352496,55344,58284,65664,413684,149568,384456,31556
10.21705223602583,55612,58552,65932,407044,149824,384476,31572
10.233749678121384,55612,58552,65932,413564,149824,384488,31572
10.25045305423694,55612,58552,65932,413048,149860,384496,31564
10.267150654346107,55616,58556,65936,413000,149828,384508,31560
10.283708484809168,55616,58556,65936,414240,149728,384520,31560
10.300441395830834,55920,58860,66240,405516,150096,384536,31560
10.317145037611109,55932,58872,66252,412436,149804,384548,31560
10.333714913164165,55932,58872,66252,408188,149844,384560,31560
10.350407361734161,55932,58872,66252,409800,150060,384568,31560
10.367105767735,55932,58872,66252,406980,150252,384580,31560
10.388027530343331,56248,59188,66568,402516,150488,384604,31556
10.400400725180832,56248,59188,66568,410804,150276,384612,31556
10.417103450940001,56248,59188,66568,412472,150532,384624,31552
10.433815864219165,56248,59188,66568,411928,150472,384632,31552
10.450382115084446,56248,59188,66568,414968,150476,384644,31552
10.467093456054718,56256,59196,66576,411876,150384,384652,31564
10.483785861292773,56548,59488,66868,407672,150244,384672,31580
10.500484884772773,56548,59488,66868,407732,150800,384684,31572
10.517047372075274,56548,59488,66868,406872,150576,384692,31572
10.533749615756662,56552,59492,66872,409616,150380,384704,31576
10.550452562258053,56556,59496,66876,409964,150608,384716,31576
10.567142036224169,56724,59664,67044,409932,151036,384732,31572
10.583717256499165,56724,59664,67044,411208,150896,384744,31568
10.600413922378333,56724,59664,67044,403520,150952,384756,31568
10.617122652384165,56724,59664,67044,405256,150920,384768,31568
10.633839585828335,56724,59664,67044,413876,150964,384776,31568
10.65418017539722,56724,59664,67044,412996,150888,384800,31576
10.66712384122389,56724,59664,67044,409704,150412,384808,31572
10.683826545625278,56724,59664,67044,414596,150764,384816,31568
10.700391622499996,56724,59664,67044,408228,151052,384828,31568
10.717096596456944,56724,59664,67044,409320,150952,384840,31568
10.733810995783335,56724,59664,67044,415736,150784,384848,31568
10.750390318880276,56727,59668,67044,406852,150856,384868,31592
10.767086706811387,56727,59668,67044,409936,150956,384880,31580
10.783789924681106,56727,59668,67044,417560,150988,384888,31576
10.800500108702495,56727,59668,67044,409496,150616,384900,31576
10.817062229251388,56727,59668,67044,410552,150956,384912,31576
10.833804284633056,56727,59668,67044,415020,151044,384932,31576
10.850380668556665,56727,59668,67044,407620,150512,384940,31572
10.867089315340273,56727,59668,67044,409444,151056,384952,31572
10.88379761851472,56727,59668,67044,401996,150792,384964,31572
10.90050267643444,56727,59668,67044,404708,151004,384972,31568
10.920423264982778,56727,59668,67044,400416,150856,384996,31580
10.933774801785557,56727,59668,67044,405820,150956,385004,31576
10.950469417810002,56727,59668,67044,409300,150964,385012,31576
10.967170495680831,56727,59668,67044,409784,151012,385024,31576
10.983732629753884,56727,59668,67044,409856,150856,385036,31576
11.000443396391388,56727,59668,67044,407240,150956,385044,31576
11.017048276429996,56727,59668,67044,408228,150940,385064,31580
11.03375116819139,56727,59668,67044,402112,150856,390900,31592
11.050457291200834,56727,59668,67044,401836,150756,390912,31592
11.067164634521662,56727,59668,67044,403396,150968,390920,31588
11.083727638293608,56727,59668,67044,406792,150856,390932,31588
11.100476248263051,56727,59668,67044,397392,151040,390952,31584
11.11704001447194,56727,59668,67044,406268,150640,390960,31584
11.133753237290552,56727,59668,67044,405264,150856,390972,31580
11.150460181466107,56727,59668,67044,402656,150812,390980,31576
11.167164792507773,56727,59668,67044,401768,151004,390992,31580
11.186695454210001,56727,59668,67044,406580,150468,391016,31580
11.20046392151389,56727,59668,67044,403332,151056,391024,31576
11.217165824705557,56727,59668,67044,402560,150784,391036,31576
11.233756225217778,56727,59668,67044,408960,150756,391044,31576
11.250478836305556,56727,59668,67044,408504,150920,391056,31576
11.267044859125,56727,59668,67044,400392,151012,391064,31576
11.283763774145829,56727,59668,67044,406636,150756,391084,31588
11.300452735781114,56727,59668,67044,404372,150944,391096,31580
11.31714362265222,56727,59668,67044,404644,150732,391108,31580
11.333712839101661,56727,59668,67044,398116,150768,391116,31580
11.350429417115278,56727,59668,67044,404036,151156,391128,31580
11.367129296535834,56727,59668,67044,404456,150956,391148,31592
11.383832725803885,56727,59668,67044,408064,151000,391156,31588
11.400397229504444,56727,59668,67044,398664,151064,391168,31588
11.417101316320558,56727,59668,67044,403800,150656,391180,31588
11.433825330710832,56727,59668,67044,404480,150780,391188,31588
11.452772148921941,56727,59668,67044,380448,150952,391212,31588
11.467104900311387,56727,59668,67044,408388,150756,391220,31588
11.483814371396107,56727,59668,67044,406116,150796,391232,31580
11.500376938469167,56727,59668,67044,406448,150944,391240,31580
11.517080497743057,56727,59668,67044,407128,150956,391252,31580
11.533802374439441,56727,59668,67044,405628,150788,391268,31580
11.550387177690274,56727,59668,67044,401160,150656,391280,31600
11.567091738518332,56727,59668,67044,407784,150656,391292,31592
11.583802252343336,56727,59668,67044,406836,150688,391304,31588
11.600505530634166,56727,59668,67044,401288,151020,391312,31588
11.617072969883335,56727,59668,67044,406864,150900,391324,31588
11.633803389306946,56727,59668,67044,398768,151024,391344,31584
11.650503746152777,56727,59668,67044,402780,151020,391352,31580
11.667074843730555,56727,59668,67044,407272,150776,391364,31580
11.683774894796944,56727,59668,67044,402696,150956,391376,31580
11.70048167353694,56727,59668,67044,404812,150984,391388,31576
11.718951426016389,56727,59668,67044,394080,150712,391408,31592
11.733700581601944,56727,59668,67044,397856,150684,391416,31580
11.750406800812497,56727,59668,67044,401636,151064,391428,31576
11.76710094152611,56727,59668,67044,403600,150856,391436,31576
11.783806725986384,56727,59668,67044,402384,150572,391448,31576
11.800372702902218,56727,59668,67044,406772,150784,391460,31580
11.817088384272777,56727,59668,67044,402664,150856,391476,31612
11.833794919153886,56727,59668,67044,404276,150856,391488,31604
11.850499219096108,56727,59668,67044,402780,150992,391500,31596
11.867079294857216,56727,59668,67044,405024,150824,391508,31596
11.88378628958833,56727,59668,67044,400396,150656,391520,31596
11.900502961763891,56727,59668,67044,400532,151040,391540,31608
11.917071106334996,56727,59668,67044,410632,150576,391552,31604
11.933765819212494,56727,59668,67044,405952,150956,391560,31600
11.950461217139447,56727,59668,67044,407084,151056,391572,31596
11.967171626536938,56727,59668,67044,398036,151040,391584,31596
11.985023569115276,56727,59668,67044,403028,150720,391604,31612
12.000475159509167,56727,59668,67044,403456,150956,391612,31612
12.00847369710028,,,,506012,57880,391500,31596
12.017075771958885,20270,20076,39956,438912,110776,391652,31612
12.033787013510551,20310,20116,39996,442572,110888,391660,31612
12.050494292491106,20329,20136,40012,441532,110952,391672,31608
12.06707829857722,20352,20160,40032,443004,111140,391684,31608
12.083813401211389,21355,21332,40532,440172,112340,391704,31616
12.100381367268888,21379,21356,40556,434988,112524,391712,31616
12.117088751284998,21407,21384,40584,441812,112288,391724,31616
12.13379450850833,21439,21416,40616,447812,112724,391736,31612
12.15049717627528,21447,21424,40624,441728,112604,391744,31612
12.167083670978883,21710,21688,40884,441980,112712,391764,31612
12.183784675973891,21710,21688,40884,444676,112604,391776,31612
12.200495855825551,21710,21688,40884,438768,112736,391784,31608
12.217060834169162,21710,21688,40884,439660,112888,391796,31608
12.233766428284717,21710,21688,40884,443560,112804,391808,31608
12.251170323827779,22029,22008,41200,443040,112992,391828,31616
