elapsed_h,monotonic,cycles,/var/log,/var/log/journal,/run/log/journal,/var/log/nginx,Shmem,MemAvailable
1.1671485917636084,4446.902621745,14,12845056,11927552,0,913408,363032576,486731776
1.1837188870747195,4506.543065565,14,12853248,11927552,0,921600,363040768,490975232
1.2004063530966635,4566.63103526,14,12865536,11927552,0,933888,363053056,489893888
1.2171086014575,4626.750369164,14,12877824,11927552,0,946176,363065344,490471424
1.233801831906389,4686.874472776,14,12886016,11927552,0,954368,363073536,485556224
1.2503727815730559,4746.499693971,15,12906496,11927552,0,974848,363094016,476663808
1.267070832056387,4806.624573375,15,12918784,11927552,0,987136,363106304,487788544
1.2837631011422208,4866.71101507,15,12931072,11927552,0,999424,363118592,485351424
1.300441922130275,4926.797003515,15,12939264,11927552,0,1007616,363126784,482754560
1.3171348137838867,4986.851966961,15,12951552,11927552,0,1019904,363139072,487456768
1.3371906587861102,5059.02610662,16,12972032,11927552,0,1040384,363159552,466362368
1.3503923612480544,5106.571449351,16,12980224,11927552,0,1048576,363167744,487346176
1.367087275533886,5166.670054463,16,12992512,11927552,0,1060864,363180032,491143168
1.3837966510902777,5226.8151177,16,13004800,11927552,0,1073152,363192320,492617728
1.400493302899441,5286.924516895,16,13012992,11927552,0,1081344,363200512,489492480
1.4170563467022212,5346.555015174,16,13025280,11927552,0,1093632,363212800,489439232
1.4337920863644427,5406.799104369,17,13045760,11927552,0,1114112,363233280,484597760
1.4504798505177758,5466.902141606,17,13053952,11927552,0,1122304,363241472,487800832
1.4670394804333329,5526.477933884,17,13066240,11927552,0,1134592,363253760,489140224
1.4837448613574977,5586.608908038,17,13078528,11927552,0,1146880,363266048,491491328
1.5004350667430522,5646.710543483,17,13090816,11927552,0,1159168,363278336,493203456
1.5171464914288866,5706.869627554,18,13107200,11927552,0,1175552,363298816,495083520
1.5337051584041668,5766.473625749,18,13119488,11927552,0,1187840,363307008,486359040
1.5503970151666646,5826.567283361,18,13131776,11927552,0,1200128,363319296,488722432
1.5670948687877777,5886.679999306,18,13139968,11927552,0,1208320,363327488,492085248
1.583792738188054,5946.794958335,18,13152256,11927552,0,1220608,363339776,489992192
1.6034187484416664,6017.444160827,19,13172736,11927552,0,1241088,363360256,480854016
1.617040874138054,6066.488644517,19,13180928,11927552,0,1249280,363368448,484958208
1.6337382648344445,6126.583110296,19,13193216,11927552,0,1261568,363380736,489865216
1.6504294334041656,6186.654444574,19,13205504,11927552,0,1273856,363393024,489852928
1.66714025969611,6246.80600202,19,13217792,11927552,0,1286144,363401216,491692032
1.6838332586136109,6306.91611484,19,13225984,11927552,0,1294336,363413504,491069440
1.7004252839708311,6366.646192577,20,13246464,11927552,0,1314816,363433984,487522304
1.7171162473516637,6426.739067105,20,13258752,11927552,0,1327104,363446272,489148416
1.733806368737775,6486.858504384,20,13266944,11927552,0,1335296,363454464,492912640
1.750503584768889,6546.933061329,20,13279232,11927552,0,1347584,363466752,485564416
1.767051748084163,6606.503424608,20,13291520,11927552,0,1359872,363479040,487321600
1.7837820608597192,6666.724160303,21,13307904,11927552,0,1376256,363495424,482164736
1.800477592317499,6726.83283454,21,13320192,11927552,0,1388544,363507712,486780928
1.8171725337822218,6786.941547819,21,13332480,11927552,0,1400832,363520000,492871680
1.833728923953608,6846.533926764,21,13340672,11927552,0,1409024,363528192,489283584
1.8504162267372197,6906.622783376,21,13352960,11927552,0,1421312,363540480,487424000
1.8697576492999965,6976.228125492,22,13373440,11927552,0,1441792,363560960,485789696
1.8837911720516665,7026.768830933,22,13385728,11927552,0,1454080,363569152,489033728
1.9004889359938857,7086.862752962,22,13393920,11927552,0,1462272,363585536,488919040
1.9170388616677763,7146.476288282,22,13406208,11927552,0,1474560,363593728,486465536
1.933727934065832,7206.523789602,22,13418496,11927552,0,1486848,363606016,489234432
1.9504230380097214,7266.614589089,22,13426688,11927552,0,1495040,363614208,489832448
1.9671161518286076,7326.716774576,23,13447168,11927552,0,1515520,363634688,486977536
1.9838235855347213,7386.844358397,23,13459456,11927552,0,1527808,363646976,490962944
2.00037911835361,7446.450537675,23,13467648,11927552,0,1536000,363655168,488095744
2.0170737425852754,7506.56273687,23,13479936,11927552,0,1548288,363667456,486567936
2.033758930248053,7566.619290649,23,13492224,11927552,0,1560576,363679744,488697856
2.05048380068722,7626.823467469,24,13508608,11927552,0,1576960,363696128,488800256
2.067038333739167,7686.434099456,24,13520896,11927552,0,1589248,363708416,489328640
2.0837261431074996,7746.529002151,24,13533184,11927552,0,1601536,363720704,493686784
2.1004358308983297,7806.63160343,24,13541376,11927552,0,1609728,363728896,486907904
2.1171264260102745,7866.740999125,24,13553664,11927552,0,1622016,363741184,484888576
2.1359188129694426,7934.398022574,25,13574144,11927552,0,1642496,363761664,486625280
2.1503700859755552,7986.406695557,25,13586432,11927552,0,1654784,363773952,488611840
2.167064081326389,8046.497279919,25,13594624,11927552,0,1662976,363782144,487899136
2.1837650317738855,8106.617469365,25,13606912,11927552,0,1675264,363794432,489308160
2.2004523998183303,8166.706792977,25,13619200,11927552,0,1687552,363806720,489578496
2.2171487093805546,8226.807175297,25,13627392,11927552,0,1695744,363814912,489304064
2.233726719331664,8286.491620326,26,13647872,11927552,0,1716224,363835392,492109824
2.2504172612799973,8346.559910146,26,13660160,11927552,0,1728512,363847680,489140224
2.267116671096111,8406.678915508,26,13668352,11927552,0,1736704,363855872,488235008
2.2838159307691646,8466.787512537,26,13680640,11927552,0,1748992,363868160,488480768
2.300368175461109,8526.388228232,26,13692928,11927552,0,1761280,363880448,483815424
2.317067472923053,8586.512727635,27,13713408,11927552,0,1781760,363896832,483143680
2.333756376984719,8646.588388122,27,13721600,11927552,0,1789952,363909120,488423424
2.350455296228053,8706.696368859,27,13733888,11927552,0,1802240,363921408,487526400
2.367144136657775,8766.80411018,27,13746176,11927552,0,1814528,363933696,490213376
2.383707269279164,8826.3965485,27,13754368,11927552,0,1822720,363941888,486850560
2.402231207893609,8893.074539948,28,13774848,11927552,0,1843200,363962368,473219072
2.4171070519991633,8946.631381224,28,13787136,11927552,0,1855488,363974656,482152448
2.4337944040905537,9006.702389044,28,13795328,11927552,0,1863680,363982848,488562688
2.450488180229719,9066.811236281,28,13807616,11927552,0,1875968,363995136,487956480
2.4670360194849974,9126.363721518,28,13819904,11927552,0,1888256,364007424,487911424
2.483733521831111,9186.478993421,28,13828096,11927552,0,1896448,364015616,488075264
2.5004218535861096,9246.561021992,29,19812352,17891328,0,1916928,369999872,487456768
2.517114296808888,9306.659347312,29,19824640,17891328,0,1929216,370012160,477446144
2.533812389072777,9366.763289216,29,19836928,17891328,0,1941504,370020352,483262464
2.550371421891941,9426.377754952,29,19845120,17891328,0,1949696,370032640,480366592
2.567070607066109,9486.491562481,29,19857408,17891328,0,1961984,370044928,478146560
2.5837892802861098,9546.680361343,30,19877888,17891328,0,1982464,370065408,477347840
2.6004802654130534,9606.76922633,30,19886080,17891328,0,1990656,370073600,479035392
2.6170387537877753,9666.365614942,30,19898368,17891328,0,2002944,370085888,481501184
2.6337339504230557,9726.478730054,30,19910656,17891328,0,2015232,370098176,476360704
2.6504265500452755,9786.562567041,30,19918848,17891328,0,2023424,370106368,477081600
2.6683920002052766,9851.214995738,31,19939328,17891328,0,2043904,370126848,466538496
2.6838322067316644,9906.864343265,31,19951616,17891328,0,2056192,370135040,483749888
2.7003911000544436,9966.438152168,31,19959808,17891328,0,2064384,370147328,483303424
2.717076453936109,10026.540118989,31,19972096,17891328,0,2076672,370159616,480837632
2.733771612617222,10086.597954434,31,19984384,17891328,0,2088960,370171904,481787904
2.750451726726108,10146.690086213,31,19996672,17891328,0,2101248,370180096,478527488
2.767042783222221,10206.367498866,32,20013056,17891328,0,2117632,370200576,484356096
2.783728295429444,10266.474082895,32,20025344,17891328,0,2129920,370212864,482041856
2.800425590774721,10326.540449257,32,20037632,17891328,0,2142208,370225152,481185792
2.8171188936705542,10386.64005241,32,20045824,17891328,0,2150400,370233344,479854592
2.8338105804563867,10446.723448897,32,20058112,17891328,0,2162688,370245632,479297536
2.850412892321664,10506.498435301,33,20078592,17891328,0,2183168,370266112,484659200
2.8671120686552767,10566.607913079,33,20086784,17891328,0,2191360,370274304,480546816
2.883807322830552,10626.716641316,33,20099072,17891328,0,2203648,370286592,479186944
2.900503825652498,10686.825659137,33,20111360,17891328,0,2215936,370298880,480604160
2.917079523216388,10746.472622457,33,20119552,17891328,0,2224128,370307072,483954688
2.9346583439141654,10809.79721807,34,20140032,17891328,0,2244608,370327552,463761408
2.9503784993780533,10866.350831639,34,20152320,17891328,0,2256896,370339840,468459520
2.967063903994163,10926.469451918,34,20164608,17891328,0,2269184,370352128,466677760
2.9837607998208315,10986.526109571,34,20172800,17891328,0,2277376,370360320,469037056
3.000484208391665,11046.725660725,34,20185088,17891328,0,2289664,370372608,473595904
3.0170393388866636,11106.329226462,34,20197376,17891328,0,2301952,370384896,472518656
3.0337294396488867,11166.397573282,35,20213760,17891328,0,2318336,370401280,469573632
3.0504261784199964,11226.540909478,35,20226048,17891328,0,2330624,370413568,466440192
3.067125015403055,11286.644104173,35,20238336,17891328,0,2342912,370425856,472526848
3.083835141073331,11346.79954691,35,20246528,17891328,0,2351104,370434048,473759744
3.100393617124719,11406.393292188,35,20258816,17891328,0,2363392,370446336,469401600
3.1170989227124988,11466.541136425,36,20279296,17891328,0,2383872,370466816,468082688
3.1337981695172212,11526.681478162,36,20287488,17891328,0,2392064,370475008,469737472
3.1504983271783327,11586.778279066,36,20299776,17891328,0,2404352,370487296,470630400
3.167045174886945,11646.330777553,36,20312064,17891328,0,2416640,370503680,471445504
3.183740029395554,11706.440887456,36,20324352,17891328,0,2428928,370511872,474943488
3.2007520521652744,11767.673472944,37,20340736,17891328,0,2445312,370790400,461008896
3.2171718039119432,11826.793794139,37,20353024,17891328,0,2457600,370802688,468848640
3.2337281255366666,11886.377326417,37,20365312,17891328,0,2469888,370814976,466743296
3.2504073107074993,11946.482772946,37,20373504,17891328,0,2478080,370823168,467025920
3.2671014391788855,12006.532036641,37,20385792,17891328,0,2490368,370835456,471040000
3.283794779975833,12066.62571617,37,20398080,17891328,0,2502656,370847744,466763776
3.3004998816283315,12126.76573149,38,20414464,17891328,0,2519040,370864128,455774208
3.3170454357966648,12186.310402352,38,20426752,17891328,0,2531328,370880512,467808256
3.333757631004442,12246.473778839,38,20439040,17891328,0,2543616,370888704,470441984
3.3504495065405555,12306.581353868,38,20447232,17891328,0,2551808,370896896,471089152
3.367132459463889,12366.678934771,38,20459520,17891328,0,2564096,370909184,471187456
3.383710370141109,12426.312413425,39,20480000,17891328,0,2584576,370933760,467869696
3.4004018132577767,12486.392968703,39,20492288,17891328,0,2596864,370941952,465924096
3.417099635408332,12546.500448107,39,20500480,17891328,0,2605056,370950144,463314944
3.4337970073469437,12606.642600427,39,20512768,17891328,0,2617344,370962432,469774336
3.450497479885554,12666.736237748,39,20525056,17891328,0,2629632,370974720,466776064
3.4672168259136096,12726.93287211,40,20541440,17891328,0,2646016,370991104,459575296
3.483774087637499,12786.558890388,40,20553728,17891328,0,2658304,371003392,468447232
3.5004797601,12846.66957225,40,20566016,17891328,0,2670592,371015680,469479424
3.517023410176941,12906.26779832,40,20574208,17891328,0,2678784,371023872,466198528
3.533721278925554,12966.36909639,40,20586496,17891328,0,2691072,371036160,472743936
3.550413525378333,13026.466546044,40,20598784,17891328,0,2703360,371048448,473341952
3.567120902659998,13086.571361031,41,20615168,17891328,0,2719744,371064832,468086784
3.5838219946147203,13146.698507185,41,20627456,17891328,0,2732032,371077120,469581824
3.6003792765658322,13206.286822505,41,20639744,17891328,0,2744320,371089408,469348352
3.6170796054302747,13266.41966145,41,20652032,17891328,0,2756608,371101696,463425536
3.633775839581665,13326.511275562,41,20660224,17891328,0,2764800,371109888,465895424
3.65049127781583,13386.705218299,42,20680704,17891328,0,2785280,371130368,466821120
3.667045179351941,13446.299363953,42,20692992,17891328,0,2797568,371142656,469377024
3.683725662241943,13506.383028231,42,20701184,17891328,0,2805760,371150848,465989632
3.700414276581388,13566.45267201,42,20713472,17891328,0,2818048,371163136,463478784
3.717112075938611,13626.530198247,42,20725760,17891328,0,2830336,371175424,470888448
3.7338146006172206,13686.672055359,43,20742144,17891328,0,2846720,371191808,446242816
3.7503717083197223,13746.300231012,43,20754432,17891328,0,2859008,371204096,467415040
3.7670680537597216,13806.363970416,43,20766720,17891328,0,2871296,371216384,467111936
